faiss_position,venue_id,faiss_text
1880,ta_6ad2c395c0d3,buonissimo restaurant & cafe italian french medium
1881,ta_50804f63be0c,copper chimney indian medium
1882,ta_6a2029082daa,lounge at address downtown cafe international high
1883,ta_cb0bf02ae2b5,suan bua thai international medium
1884,ta_b3ecf6ca6db5,loca mexican central american medium
1885,ta_af3e34eaff71,lido at the qe2 international medium
1886,ta_b434ec0f2d1e,the bhukkad cafe indian asian medium
1887,ta_8374d5d25166,flooka restaurant lebanese seafood medium
1888,ta_a776fa08a1f8,the majlis cafe arabic medium
1889,ta_612a423a7537,vapiano dubai media city italian mediterranean medium
1890,ta_b8439888bf2f,zefki levantine eatery mediterranean arabic medium
1891,ta_21e006198339,saravana bhavan indian asian low
1892,ta_39db06a78451,arabian courtyard arabic medium
1893,ta_a3cd7f432bf0,rock bottom cafe american bar medium
1894,ta_3f7e0b987b30,wagamama greens japanese asian medium
1895,ta_1e924250beb3,bar b q tonight grills pakistani medium
1896,ta_1d7863a49a52,al magheeb arabic medium
1897,ta_26cba1a8e20e,the noodle house difc asian thai medium
1898,ta_c024328db9d9,cafe isan asian thai medium
1899,ta_47edb7dd16ce,nay lebanese restaurant & lounge lebanese mediterranean medium
1900,ta_8c1f1468c116,miss wang bar asian medium
1901,ta_357b4f2109dc,waves pool bar at jw marriott hotel dubai bar medium
1902,ta_538b04c0714f,up on the 10th bar bar medium
1903,ta_41224940995c,mishmash asian healthy medium
1904,ta_b388d94a16d9,bol gappa indian asian medium
1905,ta_c191bdfef1d1,tonino lamborghini mare nostrum skypool restaurant dubai italian mediterranean high
1906,ta_8fc8fe014eb8,orfali bros bistro mexican american medium
1907,ta_7de43c7cdfff,il motto italian medium
1908,ta_4d1cfc9132dd,masala craft indian asian medium
1909,ta_6448031c70a5,haji sahab restaurant indian asian low
1910,ta_81ace3d98bbb,mura restaurant italian medium
1911,ta_ad96f5fdfcfb,clay pot indian asian medium
1912,ta_399a76da1e65,taipei dao chinese asian medium
1913,ta_18ce9d4c9cf7,yoko sizzlers international asian medium
1914,ta_df440f575ac9,biryani pot indian asian medium
1915,ta_b630d3e2c801,bada - modern korean restaurant asian asian medium
1916,ta_a5407bdcf819,tike - taste of istanbul turkish arabic medium
1917,ta_e4401437dd84,the view restaurant grills seafood high
1918,ta_fa2dfb4986b9,yamanote atelier - dubai mall japanese cafe medium
1919,ta_2c9afff6ad0c,o’doner turkish arabic medium
1920,ta_e1f94188f59f,veganesha chinese indian medium
1921,ta_3b2e80054d2f,milas restaurant arabic indian medium
1922,ta_d241df22dcdb,lush burger cafe medium
1923,ta_8eec952e301a,origin's bar international medium
1924,ta_88f48bcfbdea,landmark restaurant asian asian low
1925,ta_02c642d5a78e,casa americana italian american medium
1926,ta_b00151453606,bombay dining indian asian medium
1927,ta_3e909d661d61,ushna maza asian afghan medium
1928,ta_09e5327c4cb0,thia skylounge bar medium
1929,ta_181db54d81f4,home bakery cafe medium
1930,ta_2b0f5abd4ff1,off the hook seafood restaurant seafood asian medium
1931,ta_06f2a3bdf090,bestoon samad restaurant arabic grills medium
1932,ta_cd4c5f5f8281,freedom pizza italian pizza medium
1933,ta_223e7b17b466,hatam restaurant arabic arabic medium
1934,ta_69c01ea4c2fd,entre-nous restaurant international international medium
1935,ta_a865e4915449,sarvanaa bhavan indian asian low
1936,ta_f46df548be37,andes international medium
1937,ta_f7b9c8bb02fc,dillicious - the food capital indian asian medium
1938,ta_27733948fbb7,delhi darbar restaurant indian asian medium
1939,ta_1af57d2d93b1,bait al nakhla lebanese mediterranean medium
1940,ta_8f912cf6c685,more international medium
1941,ta_cd46b8a8f69c,retro feasts european seafood medium
1942,ta_cbc35df53731,aghatti arabic arabic high
1943,ta_95fa2a498e8c,paratha king indian asian low
1944,ta_e63aa4c4e3a5,azerbaijan house restaurant grills azerbaijani medium
1945,ta_04822dba68f8,pizza hut italian pizza medium
1946,ta_0b49331aab2d,little bangkok - jumeirah lakes towers asian thai medium
1947,ta_02a9dd0fe5cd,chili's american mexican medium
1948,ta_9ea241f4e73c,myrra restaurant european greek medium
1949,ta_8093b8d1d269,blue marlin ibiza uae japanese mediterranean high
1950,ta_2d86fcdf5098,walnut grove - dubai mall cafe international medium
1951,ta_bf0e3e4fc14b,shai salon & terrace cafe arabic high
1952,ta_d9f8e6f8bf4d,family brunch dubai international medium
1953,ta_f18b150139d5,sand restaurant arabic uzbek medium
1954,ta_a397b8194706,mojo international arabic medium
1955,ta_97d06d9158d6,tikka shikka restaurant fastfood grills medium
1956,ta_9669d3783d5c,brunch & cake jumeirah islands american mediterranean medium
1957,ta_2562f4861450,moshi japanese japanese medium
1958,ta_5c18a01ad5e6,the coterie bar european medium
1959,ta_8e78d2a0ac12,gourmet burger kitchen american fastfood medium
1960,ta_5560f91af731,al basha lebanese arabic medium
1961,ta_da2ee531a1b8,manila 21 cafe asian international high
1962,ta_903c4477f9cf,khau galli indian asian medium
1963,ta_aa7eac5fc5a8,the rooftop & sports lounge bar bar medium
1964,ta_d404fdb363ce,un dimanche a paris french medium
1965,ta_47a22ed318b7,jag restaurant dubai turkish medium
1966,ta_99390e73801e,handi indian asian medium
1967,ta_0b0bd85774a3,taste of italy by heinz beck italian pizza medium
1968,ta_1eb8c7a04fe3,voda bar medium
1969,ta_5b7a43548520,urban seafood seafood streetfood medium
1970,ta_b6edeecc3e1e,salt & sea bar international medium
1971,ta_435fe5925e55,sarouja cafe arabic medium
1972,ta_4c35fe0b77e7,circle cafe (healthcare city) cafe international medium
1973,ta_2225eec985e1,shabu shabu japanese asian medium
1974,ta_b938a3e49a69,cafe funkie town indian medium
1975,ta_1e7abdc31419,the duck hook european bar medium
1976,ta_fc2c58e031d9,highest view lounge grills european high
1977,ta_513fe2678f37,royal orchid cafe seafood medium
1978,ta_3123263ca9f8,al marhabani mandi & traditional foods arabic medium
1979,ta_f52fb8ec64bc,my shawarma fastfood arabic low
1980,ta_77e2dccdad86,the grey cafe international medium
1981,ta_a31c403280e2,la postreria mediterranean international medium
1982,ta_62fd28fa0f05,olive oil international medium
1983,ta_fb517e5a1232,sallora restaurant & sweets arabic medium
1984,ta_435cfaf7c2ea,pepper dubai mall indian asian medium
1985,ta_1b3ac8c2d9b4,golden eats multicuisine restaurant chinese indian high
1986,ta_819b56981d77,tirquaz bistro international medium
1987,ta_e2fdb43f81bd,crisol mexican american medium
1988,ta_a6f17b3b9fae,that place dubai indian asian medium
1989,ta_9ed5e6f6e634,daikan japanese asian medium
1990,ta_ce52c6344c56,streetery food hall chinese asian medium
1991,ta_c59dd9bfbd5c,la fabrique french medium
1992,ta_5f3b35b30dc4,aryaas indian asian medium
1993,ta_e42438fbbb7d,gursha ethiopian restaurant african african medium
1994,ta_7a33067050f4,al amoor resturant arabic arabic low
1995,ta_852d3c248051,more cafe cafe international medium
1996,ta_deb5e3481829,carluccio's - arabian ranches italian international medium
1997,ta_435f9aaeb5be,tanuki japanese japanese medium
1998,ta_d988c0629ba0,al safa international medium
1999,ta_d41b05e093f1,hoseki japanese seafood high
2000,ta_bfbc9f946a80,il ristorante - niko romito italian mediterranean high
2001,ta_5a72c1f91274,yakitate japanese japanese medium
2002,ta_d398db6eea6c,rajdhani street karama indian asian medium
2003,ta_9e38841323fc,spinzer restaurant asian pakistani low
2004,ta_27fc6488e50c,mercato centrale italian cafe medium
2005,ta_7b05cc3ac68b,kebab bistro restaurant indian asian medium
2006,ta_5b0f7b3bff0b,casa del bene restaurant & cafe italian lebanese medium
2007,ta_db768fc2d78b,scoozi italian japanese medium
2008,ta_4ebb3efd7e19,veg world indian asian medium
2009,ta_0f30e584d008,somewhere arabic mediterranean medium
2010,ta_144de37d73f1,rossovivo italian pizza medium
2011,ta_f083b4bf0baa,shabu shabu-nine squares restaurant chinese asian medium
2012,ta_6a48ece67874,eva beach house italian mediterranean medium
2013,ta_e0f4d600e3cc,exception restaurant and lounge international medium
2014,ta_a25068bf6720,heat - healthy eats & treats cafe healthy medium
2015,ta_1865baa1db5a,sanobar seafood mediterranean medium
2016,ta_c07f27560867,august restaurant french mediterranean medium
2017,ta_2bddd8d4e6fb,kathiyawadi express indian medium
2018,ta_f2367d1204a2,lucknowee tunday kebab indian asian medium
2019,ta_d885415fc607,karachi darbar restaurant indian asian low
2020,ta_54e2cab882c7,kif kif arabic mediterranean medium
2021,ta_a546ee2682d6,"plantation brasserie, bar and terrace french bar medium"
2022,ta_2e6ea9117938,alhamidieh resturant lebanese mediterranean medium
2023,ta_a89f4407ffb4,ana restaurant arabic arabic medium
2024,ta_577402dd9aa6,dean & deluca cafe medium
2025,ta_f005d05883c1,venus vegetarian restaurant deluxe indian asian low
2026,ta_e3a3fb404c6e,eggys veggy restaurant indian low
2027,ta_5f4071fb4060,sagar ratna restaurant dmcc dubai indian medium
2028,ta_991e3eb60117,jaleo by jose andres european medium
2029,ta_4a215d69622f,cubano lito mexican bar medium
2030,ta_44c5ac05523d,fish gourmet italian seafood medium
2031,ta_c9fb5f5365ed,scoozi italian japanese medium
2032,ta_e6a551b5808b,al makan lebanese mediterranean medium
2033,ta_0ddf50b64ad2,kebab korner indian medium
2034,ta_7ef1b18d54af,abshar restaurant arabic arabic medium
2035,ta_8755912b8272,desert garden american cafe medium
2036,ta_84812fcac566,kizmet italian european medium
2037,ta_652c6b317712,galitos grills african medium
2038,ta_ff40ae924a61,beef king chinese restaurant chinese asian medium
2039,ta_d1b81ffd6e54,bagatelle dubai french european high
2040,ta_df9bfbe6ef22,sewar lebanese arabic medium
2041,ta_7b3b0cfb51de,wox - hyatt place dubai jumeirah chinese asian medium
2042,ta_0fa396559e18,manaesho lebanese mediterranean medium
2043,ta_0bb7532e23b1,one for the road international cafe medium
2044,ta_568ad61fce05,bombay chowpatty indian fastfood low
2045,ta_856b984a9dc3,la brioche french cafe medium
2046,ta_91e41035e084,st. trop french high
2047,ta_aa5091b4ebda,new marina restaurant indian seafood low
2048,ta_9ee31d65e888,marks & spencer cafe cafe european medium
2049,ta_6f53bb486c89,koyla lounge & cafe indian bar medium
2050,ta_5376aa53da03,shakespeare and co. emirates hills cafe international medium
2051,ta_9e06bea64b4c,carluccio's - the springs souks italian pizza medium
2052,ta_a0d68de340ae,cafe rouge cafe european medium
2053,ta_b9ea6b7dd70a,tania’s teahouse cafe healthy medium
2054,ta_154764089583,urban tadka restaurant indian asian low
2055,ta_1712af248364,sadaf restaurant arabic arabic medium
2056,ta_5577d4974eb8,carluccio's italian pizza medium
2057,ta_ea4b85cd15ac,calicut notebook indian asian medium
2058,ta_7a5c551550b7,monty's european international medium
2059,ta_91c9a378268c,the yellow monkey asian thai medium
2060,ta_685461477450,the rib room bar medium
2061,ta_f74a905d53f6,malibu 90265 american medium
2062,ta_61e947d21658,super bowl asian cafe- discovery pavilion japanese asian low
2063,ta_b78af842f63c,uzbegim european medium
2064,ta_ec89c0c1f844,eshak arabic medium
2065,ta_a6e1627dfaac,fuddruckers american medium
2066,ta_55e7ce8cd4bc,the boutique kitchen fastfood american medium
2067,ta_80f6f368ddf6,manna land korean restaurant asian asian medium
2068,ta_062897814669,sushiart difc japanese japanese medium
2069,ta_9e37f6c8f010,just vegan marina italian lebanese medium
2070,ta_9137fef70246,yui japanese asian medium
2071,ta_d022e573c5b1,l’amo bistro del mare italian medium
2072,ta_c8b7984e395b,jones the grocer - flag island cafe international medium
2073,ta_1bff1cfd3aa5,madfoon al sadda arabic medium
2074,ta_8ec7ca6ef1f7,nar lebanese cafe medium
2075,ta_c8a6cbed95f5,attiko dubai japanese asian medium
2076,ta_ecd95739235e,mitts and trays bluewaters cafe international medium
2077,ta_be89d84fb4db,skye & walker cafe medium
2078,ta_79fb72d6b227,that place cafe dxb italian mexican medium
2079,ta_77459f5f0fb9,bareburger cafe american medium
2080,ta_e2e4a522b47f,mango people asian pakistani medium
2081,ta_037c0ae213be,level 17 medium
2082,ta_8beb1304712b,noor lounge cafe medium
2083,ta_86c8eb009f53,farzi cafe indian international medium
2084,ta_f6bab817aa8d,the grape escape european bar medium
2085,ta_8f9b851bfd10,olive garden - dubai italian medium
2086,ta_c4c538d8de3a,"habib beirut, dubai marina lebanese mediterranean medium"
2087,ta_aac19b248381,sanobar restaurant seafood mediterranean medium
2088,ta_50eca156352a,cilantro arabic international medium
2089,ta_309913fb0199,metro! - millennium plaza hotel dubai international medium
2090,ta_bd90d54daf3b,jaffer bhai's al karama-the biryani king of mumbai indian chinese medium
2091,ta_e4f7f4d2a679,mmmbox chinese japanese medium
2092,ta_9eb1aa82d2ab,opa dubai mediterranean european medium
2093,ta_484b99a6253c,"the arabic restaurant at the chedi al bait, sharjah arabic arabic high"
2094,ta_949623c87e7b,kim's singapore seafood seafood asian medium
2095,ta_d54aaeffab08,pharaoh cafe & restaurant international mediterranean medium
2096,ta_6a1df19dcae6,sangeetha vegetarian restaurant indian asian medium
2097,ta_9a67a62f1e2d,alfannar arabic medium
2098,ta_a25f526740cc,piazza pizza italian pizza medium
2099,ta_973578388f8d,lola's restaurant french belgian medium
2100,ta_9c13ec55a55b,keif restaurant international arabic medium
2101,ta_8231f7b12022,enish the palm african international low
2102,ta_eb73cddfdcdb,fai bar asian high
2103,ta_504386c98c5b,crossroads cocktail bar bar bar medium
2104,ta_4af34884eb74,pizza bay italian american medium
2105,ta_50d1699d6e9e,l’atelier de joel robuchon french european high
2106,ta_f144edc04c31,level8 indian medium
2107,ta_42d812893026,vaga restaurant & bar lounge european armenian medium
2108,ta_33d5dbfd1282,the strand craft kitchen mediterranean medium
2109,ta_c3d5a4a762ac,darjeeling cafe chinese cafe low
2110,ta_b963115db2f0,maxx music bar bar international medium
2111,ta_35392e2f17e3,bubbles bar international bar medium
2112,ta_cf5e4e194043,andiamo! pizza italian international low
2113,ta_1536dc6d83c1,golden tasty fastfood low
2114,ta_471ba5bd1c4a,barrels sports arena international bar medium
2115,ta_15583bb33503,bahar cuisine restaurant arabic arabic medium
2116,ta_aac42535b05c,vista international mediterranean medium
2117,ta_f9f0649aef0a,arz lebanon restaurant lebanese mediterranean medium
2118,ta_2b83769d41f2,graffiti burger - al khawaneej international medium
2119,ta_73402da98e79,pacifico terrace medium
2120,ta_985741f5e4cc,neighbourhood bar bar medium
2121,ta_ad587a973a1a,bagel yard cafe american medium
2122,ta_2a2ead56a2c1,famous dave's barbeque american grills medium
2123,ta_6f9e023362d6,al dhiyafa grand kitchen international medium
2124,ta_ba9865752673,cznburak turkish arabic high
2125,ta_4c2ecbc0c402,cairo gourmet arabic arabic high
2126,ta_8b4a172734c8,chalco's mexican grill mexican mexican low
2127,ta_9dd268fd9514,hot 'n spicy asian pakistani medium
2128,ta_b26f0cf39920,maxzi the good food shop cafe international medium
2129,ta_d561bb006b67,pizza express pizza italian medium
2130,ta_0e9cc92559e9,eva beach house dubai italian asian medium
2131,ta_dd3613766825,the act - shangri-la hotel high
2132,ta_f11a02cdfa06,orchid restaurant international medium
2133,ta_55532b19550d,five star restaurant indian european medium
2134,ta_aa295e977471,so tea japanese international high
2135,ta_7e9e90762246,"karam beirut, the dubai mall lebanese arabic medium"
2136,ta_e57d026306a2,mint leaf indian asian medium
2137,ta_58a532c00bfd,senara restaurant european bar medium
2138,ta_9a27991ddc0a,haagen-dazs cafe medium
2139,ta_183935627863,sella healthy bar medium
2140,ta_06de732fa8dc,mondoux the beach jbr cafe european medium
2141,ta_c82edca9564a,shakespeare and co. ibn battuta cafe european medium
2142,ta_37ddb925452b,marbles lobby bar bar bar medium
2143,ta_828e639cb31d,villamore seafood mediterranean high
2144,ta_e0c5c90806d6,bu tafish seafood arabic medium
2145,ta_b60529dd3db4,chillis mexican american medium
2146,ta_ac0e92d13096,creek city restaurant italian chinese high
2147,ta_f66540a35b39,roobaru indian medium
2148,ta_5acb35077ffb,meda dubai mediterranean medium
2149,ta_4d20b87c93cc,friends avenue cafe motor city cafe american medium
2150,ta_9fade056392c,the little bali asian asian low
2151,ta_8cd86e8021fd,omnia baharat indian medium
2152,ta_ca1405ccee48,donna carmela dubai italian pizza medium
2153,ta_b8fc7724138f,ginger moon bar international medium
2154,ta_2b8edd9603fe,jigsaw international medium
2155,ta_b1af81968b0d,morah arabic arabic high
2156,ta_496121b6d5b6,tony roma's dubai festival plaza american medium
2157,ta_55dc66912daf,la maison ani french mediterranean high
2158,ta_df98f2ccaea8,kulcha king karama indian grills medium
